q7_HxPW5xJ0,10.933333333333334,"['mastectomy,']",['mastectomy']
Get1zvTEhF4,3.5,"['mastectomy,']","['mastectomy,']"
voujFrK74Jk,12.033333333333331,"['mastectomy,']","['mastectomy,']"
Fx86-RcK0hc,3.216666666666667,['mastectomy'],"['mastectomy,']"
qu6Bn8Pz-WQ,9.25,"['mastectomy,', 'mastectomy,']","['mastectomy,']"
PVXON-kTCds,4.366666666666666,"['mastectomy', 'mastectomy,']",['mastectomy']
hZzGzvXH83w,28.9,"['mastectomy,']","['mastectomy,']"
Fz4AoluWF5M,3.183333333333333,"['mastectomy', 'mastectomy,', 'mastectomy']","['mastectomy,', 'mastectomy,']"
wirB8Q0SjHQ,13.016666666666667,"['mastectomy,', 'mastectomy,']",['mastectomy']
GqDqk84XoOs,3.4166666666666665,"['mastectomy,']",['mastectomy']
lZBG2eLwJzk,5.45,"['mastectomy,']",['mastectomy']
jnsH4okqc3o,4.6,"['mastectomy,', 'mastectomy,']","['mastectomy,']"
8paLQjeE8eo,6.516666666666667,"['mastectomy,', 'mastectomy,']",['mastectomy']
mxJKOu91PtE,13.5,"['mastectomy,']","['mastectomy,']"
AFXYc6uRtgM,4.733333333333333,"['mastectomy,']","['mastectomy,']"
sqNrTvvEbOA,18.23333333333333,"['mastectomy,', 'mastectomy,']","['mastectomy,']"
8xto6nRLemw,3.816666666666667,"['mastectomy', 'mastectomy']",['mastectomy']
rAcOnS1jvWQ,3.4166666666666665,"['mastectomy,', 'mastectomy,']","['mastectomy,']"
qEKPz5zuDjc,14.916666666666666,"['mastectomy,']","['mastectomy,']"
biEosyjLSgM,7.3,"['mastectomy,', 'mastectomy,']","['mastectomy,']"
xx22jjFWtqA,2.25,"['mastectomy,', 'mastectomy,']","['mastectomy,']"
pD5NzNeC4ck,3.0,"['mastectomy,']","['mastectomy,', 'mastectomy,']"
3iIOjbX4F6I,7.466666666666667,"['mastectomy,', 'mastectomy,']","['mastectomy,', 'mastectomy,']"
1ZE27o2dl98,19.416666666666668,"['mastectomy,', 'mastectomy,']","['mastectomy,']"
_i1wflcmBMc,4.533333333333333,"['mastectomy,', 'mastectomy,']",['mastectomy']
_hFxFKGfpP0,6.8,"['mastectomy,']","['mastectomy,']"
PeDpxY0lBIk,15.7,"['mastectomy,']","['mastectomy,']"
XxiCnvKT66s,5.933333333333334,"['mastectomy,', 'mastectomy,']","['mastectomy,']"
iIhPrvxA5v0,6.066666666666666,"['mastectomy,', 'mastectomy,']","['mastectomy,']"
fTYCMPvBGMc,5.483333333333333,"['mastectomy,', 'mastectomy,', 'mastectomy']","['mastectomy,']"
KZmRsjrL2iU,5.2,"['mastectomy', 'mastectomy,', 'mastectomy,', 'mastectomy']","['mastectomy,']"
U8X9eN3K7Zc,3.633333333333333,['mastectomy'],"['mastectomy,', 'mastectomy,']"
WqjuKj5AQ2k,3.5,['mastectomy'],"['mastectomy,', 'mastectomy,', 'mastectomy,']"
Ej2wL86yhAc,3.8,['mastectomy'],"['mastectomy,', 'mastectomy']"
L8KR9I0oeB4,2.033333333333333,"['mastectomy,', 'mastectomy,']","['mastectomy,']"
jsNJ_9YFF_4,8.15,"['mastectomy', 'mastectomy,', 'mastectomy,', 'mastectomy']",['mastectomy']
Qd21B9wy-_E,11.516666666666667,"['mastectomy', 'mastectomy']",['mastectomy']
S_wMR1U2yGs,7.766666666666667,"['mastectomy', 'mastectomy']",['mastectomy']
TF2ksxpgmhM,8.75,"['mastectomy,']","['mastectomy,', 'mastectomy,']"
oCMNRF9pl-0,4.6,"['mastectomy,', 'mastectomy,']",['mastectomy']
StYYikla7M4,29.7,"['mastectomy', 'mastectomy,', 'mastectomy,', 'mastectomy']","['mastectomy,']"
DHk4gIHwGc8,5.583333333333333,"['mastectomy,']","['mastectomy,']"
1AwmGrnk-Qs,8.533333333333333,"['mastectomy,', 'mastectomy,']",['mastectomy']
Fp0AU9P2Y4E,10.616666666666667,['mastectomy'],"['mastectomy,']"
sD0j1wUexrM,5.216666666666667,"['mastectomy,']","['mastectomy,']"
OEn1dlbT7Ic,4.283333333333333,"['mastectomy,', 'mastectomy,']","['mastectomy,']"
1NoN7pXelqc,8.183333333333334,"['mastectomy', 'mastectomy,', 'mastectomy,', 'mastectomy']","['mastectomy,', 'mastectomy,']"
TJ_mnKv3_Bs,3.066666666666667,"['mastectomy', 'mastectomy,', 'mastectomy,']","['mastectomy,', 'mastectomy,']"
dD2emF1E5S8,7.6,"['mastectomy', 'mastectomy,', 'mastectomy,', 'mastectomy']","['mastectomy,', 'mastectomy,']"
ppXgQlFVxTU,4.633333333333334,"['mastectomy,']","['mastectomy,']"
YM7DvY7s0KY,6.95,"['mastectomy,']","['mastectomy,']"
nX4--aHdAkM,8.616666666666667,"['mastectomy,', 'mastectomy,']","['mastectomy,']"
Z9hyR4Zwm6s,5.033333333333333,"['mastectomy,']","['mastectomy,']"
ASCSNOsM1xE,13.583333333333334,"['mastectomy,', 'mastectomy,']","['mastectomy,']"
DAfh2KLg2lc,4.166666666666667,"['mastectomy,']",['mastectomy']
-8zR12ejilg,9.633333333333333,"['mastectomy,', 'mastectomy,']","['mastectomy,']"
ytOIzFuFZow,11.7,"['mastectomy,', 'mastectomy,']","['mastectomy,']"
qOPKrIp2z8c,11.383333333333333,"['mastectomy,']","['mastectomy,']"
uq0O-wlOpUA,11.3,"['mastectomy,', 'mastectomy,']","['mastectomy,']"
xh6YVTxGJ_E,11.583333333333334,"['mastectomy', 'mastectomy,', 'mastectomy,', 'mastectomy']","['mastectomy,']"
1GK5F-7fHAE,4.383333333333334,"['mastectomy,']","['mastectomy,']"
3hCdyBx-8yk,3.2333333333333334,"['mastectomy,']","['mastectomy,']"
dcw9Udm2ToU,13.8,"['mastectomy,']","['mastectomy,']"
k17ZVKAVPBI,12.233333333333333,"['mastectomy,', 'mastectomy,']","['mastectomy,', 'mastectomy,']"
ta_seR4SFns,24.25,['mastectomy'],"['mastectomy,']"
AfuR78Lo5ig,5.283333333333333,"['mastectomy,']",['mastectomy']
anYG61lZ_lk,12.516666666666667,['mastectomy'],"['mastectomy,']"
I6TgSeAg9Cc,6.75,"['mastectomy,', 'mastectomy,']","['mastectomy,']"
kAyBmkfq97o,10.116666666666667,"['mastectomy,']",['mastectomy']
urMq4AtExDg,15.216666666666669,"['mastectomy,', 'mastectomy,']","['mastectomy,']"
06y_L0bX05A,4.5,"['mastectomy,']","['mastectomy,', 'mastectomy,']"
bc4Y5cuY9E8,2.7333333333333334,"['mastectomy', 'mastectomy']","['mastectomy,']"
KKK0Dar59gQ,4.533333333333333,"['mastectomy,', 'mastectomy,']",['mastectomy']
MO2XaxOUbHs,3.583333333333333,"['mastectomy,']","['mastectomy,']"
